# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 24 09:34:30 2018
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
149,6291653,K00850.01,CONFIRMED,10.526294577,176.5224620,2.52110,9.7680e+03,8.24,713.0,61.16,482.30,5386.00,4.553,0.7930,293.878110,41.661770
150,6392727,K00851.01,CONFIRMED,4.583520948,169.9739720,2.70550,3.8121e+03,5.39,1038.0,274.98,99.50,5815.00,4.540,0.8770,299.186860,41.742680
151,6422070,K00852.01,CONFIRMED,3.761818430,171.9036400,3.51760,5.1060e+02,2.66,1121.0,372.62,35.90,5653.00,4.472,0.9490,283.316380,41.837120
152,6428700,K00853.01,CONFIRMED,8.203969580,169.6913800,2.96670,1.0244e+03,3.01,742.0,71.50,54.40,5015.00,4.499,0.8260,286.565700,41.808399
153,6428700,K00853.02,CONFIRMED,14.496451860,143.4165900,4.01600,6.4750e+02,3.01,613.0,33.48,25.70,5015.00,4.499,0.8260,286.565700,41.808399
154,5792202,K00841.03,CANDIDATE,6.546261490,133.8596400,2.75000,6.5590e+02,2.19,810.0,101.78,24.80,5251.00,4.581,0.8170,292.236760,41.085880
155,5794379,K00842.01,CONFIRMED,12.718098660,175.3552600,3.09570,1.1494e+03,2.31,562.0,23.60,52.70,4702.00,4.592,0.6860,292.913120,41.060921
156,5794379,K00842.02,CONFIRMED,36.065881630,198.5842300,4.32460,1.5638e+03,2.64,397.0,5.88,51.70,4702.00,4.592,0.6860,292.913120,41.060921
157,5881688,K00843.01,CONFIRMED,4.190425659,171.4412200,2.85890,2.8774e+03,6.21,1234.0,547.90,240.60,6073.00,4.392,1.1350,293.496610,41.137589
158,6022556,K00844.01,CONFIRMED,3.709870784,171.9879820,3.06940,2.0203e+03,4.35,1151.0,415.10,116.10,5727.00,4.463,0.9780,283.864410,41.346458
159,6032497,K00845.01,CONFIRMED,16.329752700,177.2950600,6.27100,1.1875e+03,3.75,727.0,66.08,74.60,5878.00,4.444,0.9870,288.510010,41.301769
160,6061119,K00846.01,CONFIRMED,27.807566216,186.7135520,4.21587,2.5391e+04,13.84,554.0,22.24,748.10,5862.00,4.584,0.7850,296.888210,41.396091
161,6191521,K00847.01,CONFIRMED,80.872346900,203.8950000,11.19500,3.6046e+03,7.59,452.0,9.88,160.90,5510.00,4.222,1.2380,287.154300,41.565788
162,6267425,K00848.01,FALSE POSITIVE,3.166465862,172.0026270,2.93810,4.3572e+03,26.82,954.0,196.31,122.10,4968.00,4.575,0.7040,284.869290,41.679192
163,3531558,K00118.01,CONFIRMED,24.993243190,138.6816700,5.94090,2.6960e+02,2.29,712.0,60.88,62.00,5718.00,4.181,1.3170,287.362790,38.649601
164,6276477,K00849.01,CONFIRMED,10.355331160,170.9372900,3.17750,7.5060e+02,2.47,777.0,86.22,49.20,5501.00,4.462,0.9180,288.994200,41.633282
165,6863998,K00867.01,CONFIRMED,16.085189370,180.2831900,3.98400,1.4424e+03,3.68,613.0,33.43,62.60,5239.00,4.523,0.8260,292.105190,42.380322
166,6867155,K00868.01,CANDIDATE,235.998639900,208.3998220,8.22840,2.0715e+04,10.59,188.0,0.29,271.80,4245.00,4.627,0.6570,293.007970,42.307201
167,6948054,K00869.01,CONFIRMED,7.490183050,174.9503700,2.72970,1.1236e+03,2.56,753.0,76.06,53.00,5103.00,4.562,0.7870,291.638980,42.436321
168,6948054,K00869.02,CONFIRMED,36.276123800,201.2869000,4.78650,1.5726e+03,3.03,445.0,9.29,45.50,5103.00,4.562,0.7870,291.638980,42.436321
169,6948054,K00869.03,CONFIRMED,17.460879310,137.2659400,2.26410,8.1240e+02,2.32,568.0,24.60,22.60,5103.00,4.562,0.7870,291.638980,42.436321
170,6435936,K00854.01,CONFIRMED,56.056075400,201.1657800,4.68500,1.6260e+03,1.94,233.0,0.69,27.40,3593.00,4.757,0.4910,289.508480,41.812119
171,6522242,K00855.01,CONFIRMED,41.408316686,195.7874500,5.02640,2.2839e+04,11.38,453.0,9.93,907.80,5522.00,4.586,0.7470,291.760410,41.944069
172,6526710,K00856.01,CANDIDATE,39.748930770,172.8546440,7.30510,1.5179e+04,14.21,552.0,21.87,561.10,6122.00,4.487,0.9640,293.179290,41.969238
173,6587280,K00857.01,CONFIRMED,5.715425977,174.8793100,2.52420,9.0810e+02,2.47,850.0,123.03,59.40,5237.00,4.572,0.8260,285.110470,42.033958
174,9471974,K00119.01,CONFIRMED,49.183941850,141.9119240,11.33640,1.6462e+03,8.20,669.0,47.40,355.70,5626.00,3.907,2.0570,294.559170,46.062328
175,6587280,K00857.02,CONFIRMED,20.026141200,146.9110900,1.61100,4.2120e+02,2.28,559.0,23.14,10.70,5237.00,4.572,0.8260,285.110470,42.033958
176,6599919,K00858.01,FALSE POSITIVE,13.610148190,173.9873190,2.59400,5.7329e+03,19.02,733.0,68.29,184.10,5697.00,4.460,0.9030,289.897770,42.009151
177,6675056,K00859.01,FALSE POSITIVE,10.443319910,175.4046000,2.74300,1.1598e+03,2.66,667.0,46.94,51.70,4947.00,4.516,0.8020,286.243560,42.148811
178,6685526,K00861.01,CONFIRMED,2.237489571,170.8191400,1.81190,3.1580e+02,1.41,1160.0,427.17,30.70,5265.00,4.580,0.8100,290.007570,42.116459
179,6756669,K00862.01,FALSE POSITIVE,5.851520671,173.8228336,3.11058,3.3004e+04,14.62,901.0,155.89,1630.40,5532.00,4.530,0.8060,284.087310,42.233231
180,6784235,K00863.01,CONFIRMED,3.167893418,172.1479590,2.18140,7.8120e+02,2.62,1221.0,526.23,64.80,5895.00,4.503,0.9400,293.816470,42.212502
181,6849310,K00864.01,CONFIRMED,4.311780262,173.5764830,2.72510,1.1540e+03,3.11,1038.0,274.84,86.10,5527.00,4.484,0.9270,287.242680,42.301369
182,6849310,K00864.02,CONFIRMED,20.050449400,188.0882100,4.55600,8.4090e+02,2.69,622.0,35.44,37.80,5527.00,4.484,0.9270,287.242680,42.301369
183,6849310,K00864.03,CONFIRMED,9.767345030,186.5771800,1.65850,5.6910e+02,2.67,791.0,92.46,21.10,5527.00,4.484,0.9270,287.242680,42.301369
184,6862328,K00865.01,CANDIDATE,119.020704400,222.2364920,8.14050,7.4305e+03,8.98,366.0,4.25,223.50,5453.00,4.342,1.0620,291.583770,42.368160
185,9471974,K00119.02,CONFIRMED,190.320046800,312.6849800,15.28400,1.1417e+03,7.78,426.0,7.80,139.30,5626.00,3.907,2.0570,294.559170,46.062328
186,6862603,K00866.01,FALSE POSITIVE,2.861159894,171.6481060,1.88320,1.0143e+03,4.37,1355.0,797.10,58.30,6126.00,4.458,1.0210,291.671720,42.343109
187,7366258,K00880.01,CONFIRMED,26.444393370,194.1207400,3.97830,1.8435e+03,3.91,562.0,23.54,88.00,5427.00,4.463,0.9290,292.873380,42.966141
188,7366258,K00880.02,CONFIRMED,51.539979720,174.0550110,6.39940,3.6443e+03,5.51,450.0,9.67,155.50,5427.00,4.463,0.9290,292.873380,42.966141
189,7366258,K00880.03,CONFIRMED,5.902245782,136.7839300,2.90030,7.0230e+02,2.43,926.0,173.74,59.30,5427.00,4.463,0.9290,292.873380,42.966141
190,7366258,K00880.04,CONFIRMED,2.382951591,135.0808410,1.88760,3.9160e+02,1.86,1253.0,583.01,41.40,5427.00,4.463,0.9290,292.873380,42.966141
191,7373451,K00881.01,CONFIRMED,21.022506080,207.6759300,4.10720,1.7725e+03,3.07,521.0,17.48,62.40,5067.00,4.585,0.7500,294.909730,42.935261
192,6948054,K00869.04,CONFIRMED,3.219814777,133.0040600,2.06420,4.8820e+02,1.69,998.0,234.93,30.50,5103.00,4.562,0.7870,291.638980,42.436321
193,6949607,K00870.01,CONFIRMED,5.912273234,172.1840120,2.32540,9.6140e+02,1.73,585.0,27.72,62.80,4072.00,4.696,0.5700,292.137020,42.429420
194,6949607,K00870.02,CONFIRMED,8.985819010,175.6841800,2.86060,8.8130e+02,1.65,509.0,15.90,51.80,4072.00,4.696,0.5700,292.137020,42.429420
195,7031517,K00871.01,FALSE POSITIVE,12.940668656,179.4230140,2.48450,4.2450e+04,22.94,723.0,64.64,307.50,5875.00,4.572,0.8090,291.119690,42.507069
196,11869052,K00120.01,CANDIDATE,20.545237500,137.9139400,2.51700,2.1850e+02,2.41,742.0,71.57,18.50,5670.00,4.206,1.2640,294.401920,50.172089
197,7109675,K00872.01,CONFIRMED,33.601233710,186.6803430,4.40560,7.4259e+03,8.46,495.0,14.22,247.90,5149.00,4.447,0.9300,289.268740,42.604172
198,7109675,K00872.02,CONFIRMED,6.766529280,138.0637000,2.90040,4.5070e+02,1.97,845.0,120.48,29.20,5149.00,4.447,0.9300,289.268740,42.604172
199,7118364,K00873.01,CONFIRMED,4.347288783,172.2334300,2.10240,4.5160e+02,2.36,1174.0,449.79,39.70,5754.00,4.345,1.1220,291.964170,42.696140
200,7134976,K00874.01,CONFIRMED,4.601811819,169.9810800,2.26070,7.5590e+02,2.35,896.0,152.91,60.80,4986.00,4.496,0.8330,296.483430,42.663429
201,7134976,K00874.02,CONFIRMED,11.187199050,137.1781400,3.25200,3.5360e+02,1.55,667.0,46.65,21.90,4986.00,4.496,0.8330,296.483430,42.663429
202,7135852,K00875.01,CANDIDATE,4.220965778,170.6224330,3.08540,2.2600e+03,2.62,595.0,29.68,157.80,3837.00,4.747,0.5170,296.693940,42.626110
203,7270230,K00876.01,FALSE POSITIVE,6.998099523,171.8989130,2.04880,2.0285e+04,588.66,853.0,125.22,192.30,5612.00,4.566,0.8290,287.884120,42.832439
204,7287995,K00877.01,CONFIRMED,5.954899930,170.9558710,2.38920,1.4107e+03,2.33,635.0,38.52,87.20,4261.00,4.641,0.6330,293.636960,42.824970
205,7287995,K00877.02,CONFIRMED,12.039874880,181.2253600,2.73630,1.2506e+03,2.18,502.0,15.06,57.60,4261.00,4.641,0.6330,293.636960,42.824970
206,7287995,K00877.03,CONFIRMED,20.837628950,132.0848800,2.37340,4.3900e+02,1.42,418.0,7.24,14.90,4261.00,4.641,0.6330,293.636960,42.824970
207,3247396,K00121.01,FALSE POSITIVE,8.811102200,136.4568000,5.06830,4.0110e+02,63.66,1399.0,904.92,76.80,6200.00,3.800,2.4040,294.460880,38.383461
208,7303253,K00878.01,CONFIRMED,23.589171430,173.8199400,5.07300,1.2007e+03,3.16,487.0,13.34,53.30,4919.00,4.566,0.7210,297.460020,42.839920
209,5094751,K00123.01,CONFIRMED,6.481633073,122.9776570,3.78400,2.9850e+02,2.54,1145.0,406.25,125.60,5945.00,4.213,1.3020,290.392730,40.284870
210,7678434,K00892.01,CONFIRMED,10.371689280,172.6172900,3.03500,1.2549e+03,3.20,720.0,63.68,64.50,5121.00,4.457,0.8880,290.393220,43.363899
211,7678434,K00892.02,CANDIDATE,3.969962980,137.7544700,1.17570,2.9920e+02,1.78,992.0,229.37,15.00,5121.00,4.457,0.8880,290.393220,43.363899
212,7685981,K00893.01,CONFIRMED,4.408413310,172.1858200,5.01200,5.4940e+02,2.66,1139.0,398.00,45.10,6007.00,4.457,0.9610,292.965550,43.346390
213,7708215,K00894.01,FALSE POSITIVE,7.942617600,174.5256300,6.70300,1.5907e+03,4.68,878.0,140.57,60.40,5811.00,4.521,0.9260,299.001430,43.399632
214,7373451,K00881.02,CONFIRMED,226.890477500,207.3597100,7.55800,3.1364e+03,4.53,236.0,0.73,46.80,5067.00,4.585,0.7500,294.909730,42.935261
215,7377033,K00882.01,FALSE POSITIVE,1.956811408,170.6942080,2.19580,2.4905e+04,21.58,1109.0,357.16,125.40,5209.00,4.657,0.6030,295.835360,42.943062
216,7380537,K00883.01,CANDIDATE,2.688899233,170.1020904,2.11275,3.7492e+04,12.04,929.0,175.76,1011.60,4820.00,4.667,0.6390,296.683070,42.967869
217,7434875,K00884.01,CONFIRMED,9.439459486,177.1860960,2.89790,3.0361e+03,4.16,686.0,52.32,175.20,5097.00,4.597,0.7790,288.642520,43.039291
218,8349582,K00122.01,CONFIRMED,11.523067458,131.9690550,3.87570,5.0730e+02,3.13,927.0,174.81,142.00,5644.00,4.162,1.4110,284.482450,44.398041
219,7434875,K00884.02,CONFIRMED,20.477488430,178.6678600,2.83640,1.3824e+03,2.92,530.0,18.65,52.70,5097.00,4.597,0.7790,288.642520,43.039291
220,7434875,K00884.03,CONFIRMED,3.336123113,135.3162300,1.96160,5.1630e+02,1.74,970.0,209.79,41.60,5097.00,4.597,0.7790,288.642520,43.039291
221,7455287,K00886.01,CONFIRMED,8.010784560,170.2073900,2.31200,1.3336e+03,1.72,453.0,9.90,48.50,3713.00,4.779,0.4700,294.773930,43.056301
222,7455287,K00886.02,CONFIRMED,12.071342050,143.4594800,4.32240,7.5920e+02,1.29,395.0,5.74,31.00,3713.00,4.779,0.4700,294.773930,43.056301
223,7455287,K00886.03,CONFIRMED,20.995878720,152.3155400,2.63330,7.6730e+02,1.30,328.0,2.74,18.20,3713.00,4.779,0.4700,294.773930,43.056301
224,7458762,K00887.01,CONFIRMED,7.411131770,175.3475400,2.52420,6.2050e+02,2.45,905.0,158.11,50.40,5849.00,4.517,0.9190,295.651490,43.029831
225,7552344,K00888.01,FALSE POSITIVE,1.000747038,169.9742290,0.99670,1.8235e+03,4.14,1620.0,1635.20,147.40,5472.00,4.499,0.7900,297.975130,43.164909
226,757450,K00889.01,CONFIRMED,8.884922995,169.9916860,2.07004,1.6053e+04,10.51,770.0,83.21,388.20,5332.00,4.500,0.8430,291.137600,36.577381
227,7585481,K00890.01,CONFIRMED,8.098889060,176.6237310,4.20241,6.9111e+03,8.95,986.0,223.19,435.90,6214.00,4.442,1.0760,282.699520,43.272739
228,7663691,K00891.01,CONFIRMED,10.006530120,176.9689800,5.34400,9.3610e+02,3.52,876.0,139.21,71.90,6063.00,4.470,1.0010,283.630770,43.379398
229,5812701,K00012.01,CONFIRMED,17.855221681,146.5964660,7.41287,9.0652e+03,13.16,911.0,163.04,915.70,6823.00,4.308,1.3670,297.453740,41.010990
230,8013419,K00901.01,CANDIDATE,12.732624065,176.9390540,2.20830,6.4657e+03,4.87,432.0,8.22,210.50,3950.00,4.721,0.5410,285.167480,43.876339
231,8018547,K00902.01,CANDIDATE,83.924940320,236.7633400,6.79040,7.9587e+03,4.78,226.0,0.62,182.10,3960.00,4.746,0.5090,287.852390,43.897991
232,8039892,K00903.01,CONFIRMED,5.007316661,173.4339970,4.23620,6.9323e+03,6.96,998.0,234.28,431.40,5865.00,4.563,0.8270,295.536130,43.884449
233,8150320,K00904.01,CONFIRMED,2.211116989,170.1501390,1.64850,7.2420e+02,1.85,931.0,177.19,42.60,4500.00,4.656,0.6460,285.168330,44.026459
234,8150320,K00904.02,CONFIRMED,27.954133700,178.7379100,3.95000,9.4250e+02,1.90,400.0,6.04,25.40,4500.00,4.656,0.6460,285.168330,44.026459
235,11086270,K00124.01,CONFIRMED,12.691043870,137.1259400,3.77270,2.5210e+02,2.57,1008.0,244.30,60.20,5869.00,4.024,1.6260,292.929140,48.602810
236,7767559,K00895.01,FALSE POSITIVE,4.409409243,171.8943300,3.86360,1.2861e+04,10.95,1101.0,347.06,85.80,5600.00,4.368,0.9750,296.410190,43.455391
237,7825899,K00896.01,CONFIRMED,16.239470960,175.5699070,4.03740,2.5907e+03,4.14,598.0,30.14,123.80,5191.00,4.564,0.8370,293.061400,43.581360
238,7825899,K00896.02,CONFIRMED,6.308201629,174.0476610,2.97850,1.3285e+03,2.96,819.0,106.44,86.20,5191.00,4.564,0.8370,293.061400,43.581360
239,7849854,K00897.01,CONFIRMED,2.052349884,169.8906220,2.07780,1.4281e+04,13.12,1497.0,1183.18,1072.10,5855.00,4.393,1.0800,299.561890,43.503559
240,7870390,K00898.01,CONFIRMED,9.770448600,175.7137200,2.45170,1.8978e+03,2.23,460.0,10.59,58.00,3906.00,4.730,0.5090,282.232510,43.665630
241,7870390,K00898.02,CONFIRMED,5.169804269,172.6315300,2.15300,1.0374e+03,1.66,569.0,24.75,41.40,3906.00,4.730,0.5090,282.232510,43.665630
242,5094751,K00123.02,CONFIRMED,21.222611950,137.5740300,6.50930,3.6600e+02,2.48,771.0,83.56,114.90,5945.00,4.213,1.3020,290.392730,40.284870
243,7870390,K00898.03,CONFIRMED,20.090170370,147.9778800,4.15400,1.4321e+03,2.25,362.0,4.05,36.90,3906.00,4.730,0.5090,282.232510,43.665630
244,7907423,K00899.01,CONFIRMED,7.113732570,174.3235100,2.17640,8.0760e+02,1.16,429.0,8.01,44.40,3561.00,4.855,0.4110,296.985050,43.658520
245,7907423,K00899.02,CONFIRMED,3.306551643,134.3721100,1.81770,5.0920e+02,0.91,554.0,22.19,37.80,3561.00,4.855,0.4110,296.985050,43.658520
246,7907423,K00899.03,CONFIRMED,15.368457370,147.3896500,2.47140,7.5610e+02,1.11,332.0,2.86,30.90,3561.00,4.855,0.4110,296.985050,43.658520
247,7938496,K00900.01,CANDIDATE,13.810203180,172.3353300,3.04800,1.3097e+03,4.56,833.0,113.75,46.20,5942.00,4.327,1.1420,281.960630,43.703110
248,8490993,K00911.01,CONFIRMED,4.093578461,171.0095400,2.58330,5.3860e+02,2.85,1182.0,461.07,36.40,6077.00,4.471,0.9990,290.263280,44.556450
249,8490993,K00911.02,CONFIRMED,105.145959000,178.3670000,8.59300,6.8540e+02,3.43,401.0,6.09,15.40,6077.00,4.471,0.9990,290.263280,44.556450
250,8505670,K00912.01,CONFIRMED,10.848451800,171.8058400,2.99930,1.6756e+03,2.34,499.0,14.66,64.50,4201.00,4.682,0.5910,295.579350,44.545959
251,8505670,K00912.02,CONFIRMED,6.668332410,137.4398800,1.91500,3.6230e+02,1.18,587.0,28.06,14.20,4201.00,4.682,0.5910,295.579350,44.545959
252,8544996,K00913.01,CONFIRMED,4.082274889,169.6375652,3.23015,1.7859e+04,10.55,1016.0,251.48,1669.10,5655.00,4.581,0.7940,284.830470,44.658138
253,8552202,K00914.01,CANDIDATE,3.886655224,169.7381400,3.16460,5.8160e+02,1.87,1010.0,246.29,48.10,5662.00,4.610,0.7380,288.726650,44.607510
254,8150320,K00904.03,CONFIRMED,42.140608900,139.0604000,5.08300,8.9550e+02,1.85,349.0,3.49,21.60,4500.00,4.656,0.6460,285.168330,44.026459
255,8150320,K00904.04,CONFIRMED,4.617490562,135.0490900,2.26180,5.7580e+02,1.62,728.0,66.47,28.10,4500.00,4.656,0.6460,285.168330,44.026459
256,8150320,K00904.05,CONFIRMED,10.198492550,137.9206700,2.42830,6.3410e+02,1.75,559.0,23.11,21.40,4500.00,4.656,0.6460,285.168330,44.026459
257,8180063,K00905.01,FALSE POSITIVE,5.795063956,172.6974670,3.24960,1.6929e+03,4.33,950.0,192.74,119.40,5865.00,4.563,0.8270,296.507540,44.036072
258,8226994,K00906.01,CONFIRMED,7.156815520,174.1351100,2.58820,8.6700e+02,2.47,782.0,88.23,47.70,5029.00,4.494,0.8380,289.594760,44.141949
259,8226994,K00906.02,CONFIRMED,17.648308510,133.5453300,2.08730,7.6330e+02,2.43,579.0,26.49,23.80,5029.00,4.494,0.8380,289.594760,44.141949
260,8226994,K00906.03,CONFIRMED,4.148107190,133.3881000,2.53500,1.7520e+02,1.08,938.0,182.76,12.90,5029.00,4.494,0.8380,289.594760,44.141949
261,8247638,K00907.01,CONFIRMED,16.514109890,176.1168600,4.15750,9.7350e+02,2.72,655.0,43.57,55.90,5527.00,4.488,0.8660,296.566220,44.105862
262,8247638,K00907.02,CONFIRMED,30.132929800,190.3833600,5.17200,1.0158e+03,3.14,536.0,19.55,44.80,5527.00,4.488,0.8660,296.566220,44.105862
263,8247638,K00907.03,CONFIRMED,4.790908090,136.3110600,2.60300,2.5130e+02,1.36,990.0,227.24,21.20,5527.00,4.488,0.8660,296.566220,44.105862
264,11086270,K00124.02,CONFIRMED,31.719810130,142.8208300,4.81900,3.6340e+02,3.09,743.0,71.97,63.10,5869.00,4.024,1.6260,292.929140,48.602810
265,8247638,K00907.04,CONFIRMED,99.641596200,198.6866400,4.44800,9.5250e+02,2.64,360.0,3.97,22.70,5527.00,4.488,0.8660,296.566220,44.105862
266,8255887,K00908.01,CONFIRMED,4.708326451,171.4465070,3.16114,7.9127e+03,10.60,1162.0,431.02,633.40,5560.00,4.246,1.2100,298.635650,44.170940
267,8256049,K00909.01,FALSE POSITIVE,16.371986610,172.7592600,3.84490,4.1476e+03,540.37,438.0,8.71,54.50,4187.00,4.656,0.5920,298.678620,44.175499
268,8414716,K00910.01,CONFIRMED,5.392026903,171.7270700,2.98040,1.1514e+03,2.68,850.0,123.33,77.40,5198.00,4.589,0.8010,284.430510,44.480530
269,9140402,K00928.01,CANDIDATE,2.494170338,170.8528480,1.12210,8.6370e+02,2.42,1194.0,480.19,69.20,5569.00,4.566,0.8290,284.759430,45.599129
270,9141746,K00929.01,CONFIRMED,6.491682808,174.6335530,4.30100,7.1633e+03,9.66,1062.0,301.54,502.30,6123.00,4.413,1.1070,285.554810,45.578861
271,9159275,K00930.01,FALSE POSITIVE,3.044770796,172.0191600,10.01340,1.6950e+03,24.54,1076.0,317.36,203.50,5525.00,4.603,0.7530,293.684940,45.516830
272,9166862,K00931.01,CONFIRMED,3.855603916,170.6787843,3.21790,1.6653e+04,13.61,1212.0,508.65,1173.90,6033.00,4.460,1.0460,296.393160,45.568562
273,9166870,K00932.01,FALSE POSITIVE,3.855599139,170.6795700,3.18300,1.0309e+03,3.57,1158.0,425.74,90.10,5936.00,4.501,0.9650,296.395420,45.569920
274,11449844,K00125.01,CONFIRMED,38.478766290,151.8528120,5.04169,2.3530e+04,13.26,484.0,13.01,1077.80,5510.00,4.539,0.8790,288.902220,49.370491
275,8605074,K00915.01,FALSE POSITIVE,37.601661282,194.7133830,8.30604,5.9130e+04,27.22,606.0,31.86,1667.30,6140.00,4.354,1.0960,282.306030,44.714661
276,8628973,K00916.01,CONFIRMED,3.314947362,171.3130580,1.80070,1.3982e+03,3.94,1155.0,421.03,123.50,5609.00,4.481,0.9440,293.454830,44.792789
277,8655354,K00917.01,FALSE POSITIVE,6.719690890,173.3577600,3.02310,9.6970e+02,4.37,952.0,194.18,45.40,5931.00,4.479,0.8660,301.049560,44.706299
278,8672910,K00918.01,CONFIRMED,39.643155200,206.5967980,6.52920,1.5664e+04,10.98,472.0,11.74,690.30,5231.00,4.455,0.9000,283.977510,44.811562
279,8686150,K00919.01,FALSE POSITIVE,51.425985780,173.5359330,16.94220,6.6068e+04,29.66,549.0,21.40,1843.80,6257.00,4.410,1.1470,290.638980,44.806789
280,8689031,K00920.01,CONFIRMED,21.804516110,190.4973700,3.40970,1.1449e+03,2.60,543.0,20.48,49.90,5481.00,4.629,0.7080,291.717320,44.887310
281,8689373,K00921.01,CONFIRMED,10.281945930,175.3398800,3.43660,1.1107e+03,2.53,680.0,50.60,55.00,5196.00,4.593,0.7750,291.841980,44.858089
282,8689373,K00921.02,CONFIRMED,18.119930390,182.6153500,4.23090,1.5069e+03,2.95,563.0,23.77,60.70,5196.00,4.593,0.7750,291.841980,44.858089
283,8689373,K00921.03,CONFIRMED,3.784028670,133.2813300,1.90120,4.2610e+02,1.70,949.0,191.78,25.60,5196.00,4.593,0.7750,291.841980,44.858089
284,8826878,K00922.01,CONFIRMED,5.154481420,171.6389000,3.22800,6.9750e+02,2.94,964.0,204.10,48.10,5431.00,4.457,0.8840,294.846890,45.034409
285,5897826,K00126.01,FALSE POSITIVE,33.803643660,202.2597310,11.48130,1.3494e+04,20.70,745.0,72.71,529.90,5855.00,3.999,1.7960,297.475860,41.114288
286,8883593,K00923.01,CONFIRMED,5.743469797,174.8989240,3.44120,1.2402e+03,3.13,982.0,219.95,79.70,5897.00,4.531,0.8910,291.092350,45.115528
287,8951215,K00924.01,CANDIDATE,39.475909300,173.3120700,2.96800,1.0126e+03,4.06,577.0,26.13,26.60,6225.00,4.450,1.0310,291.208040,45.244389
288,9016295,K00925.01,FALSE POSITIVE,19.974485239,171.6300909,4.23479,4.0293e+04,26.56,700.0,56.84,1398.80,6108.00,4.471,0.9970,289.727480,45.367661
289,9077124,K00926.01,CONFIRMED,3.166353562,170.9661450,3.31290,1.4734e+03,3.82,1273.0,621.92,128.30,6007.00,4.470,0.9980,286.360110,45.414291
290,9097120,K00927.01,FALSE POSITIVE,23.899634407,188.9827970,3.81881,2.0953e+04,44.04,652.0,42.80,547.80,6192.00,4.503,0.9240,294.717680,45.485760
291,9466668,K00939.01,CONFIRMED,3.388012244,170.5336000,2.68490,2.8010e+02,2.11,1315.0,705.93,30.60,5553.00,4.221,1.2500,292.580440,46.097389
292,9466668,K00939.02,CONFIRMED,5.839097610,132.0926100,3.19150,2.7360e+02,2.06,1097.0,341.48,25.20,5553.00,4.221,1.2500,292.580440,46.097389
293,9466668,K00939.03,CONFIRMED,1.620467654,132.0638800,2.18880,1.5960e+02,1.57,1681.0,1893.42,22.70,5553.00,4.221,1.2500,292.580440,46.097389
294,9466668,K00939.04,CONFIRMED,10.681695100,131.5508200,3.60500,3.0780e+02,2.30,897.0,152.75,21.90,5553.00,4.221,1.2500,292.580440,46.097389
295,9479273,K00940.01,CONFIRMED,6.104849417,169.5734770,4.69120,2.0903e+03,3.18,784.0,89.25,293.70,5085.00,4.584,0.7120,297.045620,46.027359
296,8359498,K00127.01,CONFIRMED,3.578780566,134.0304187,2.91089,1.1382e+04,10.43,1145.0,406.60,1838.40,5524.00,4.421,0.9940,289.607970,44.345421
297,9171801,K00933.01,FALSE POSITIVE,3.187067566,171.6497600,3.11900,1.0374e+03,23.88,1079.0,319.76,37.20,5450.00,4.552,0.8110,297.788480,45.565418
298,9334289,K00934.01,CONFIRMED,5.826657508,173.0114110,2.91830,1.5391e+03,4.09,1013.0,248.57,81.10,5561.00,4.362,1.0600,288.164700,45.816509
299,9334289,K00934.02,CONFIRMED,12.412163470,142.5403900,3.73900,6.1130e+02,2.58,787.0,90.65,25.60,5561.00,4.362,1.0600,288.164700,45.816509
300,9334289,K00934.03,CONFIRMED,18.746490110,147.1307400,3.89500,7.9680e+02,3.05,686.0,52.38,26.70,5561.00,4.362,1.0600,288.164700,45.816509
301,9347899,K00935.01,CONFIRMED,20.860212290,180.0177570,5.19370,1.9105e+03,5.50,781.0,87.76,117.00,6035.00,4.220,1.2570,294.023010,45.853081
302,9347899,K00935.02,CONFIRMED,42.634278480,141.1695400,6.19980,1.7193e+03,5.22,615.0,33.82,78.70,6035.00,4.220,1.2570,294.023010,45.853081
303,9347899,K00935.03,CONFIRMED,87.647606800,134.9422200,8.87100,1.0096e+03,4.00,484.0,12.94,37.50,6035.00,4.220,1.2570,294.023010,45.853081
304,9347899,K00935.04,CANDIDATE,9.617314260,142.4747900,3.86920,2.3400e+02,1.94,1010.0,246.13,18.20,6035.00,4.220,1.2570,294.023010,45.853081
